trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
973,06:48:00,06:48:00,38442,5,0,0,3.7354
973,06:49:00,06:49:00,38441,6,0,0,4.2866
973,06:54:00,06:54:00,39348,7,0,0,5.6227
974,06:53:00,06:53:00,38579,1,0,0,0.0000
974,06:55:00,06:55:00,38578,2,0,0,0.5945
974,06:57:00,06:57:00,9878,3,0,0,1.2928
974,07:00:00,07:00:00,17699,4,0,0,2.4532
974,07:03:00,07:03:00,38442,5,0,0,3.7354
974,07:04:00,07:04:00,38441,6,0,0,4.2866
974,07:09:00,07:09:00,39348,7,0,0,5.6227
975,07:04:00,07:04:00,38579,1,0,0,0.0000
975,07:06:00,07:06:00,38578,2,0,0,0.5945
975,07:08:00,07:08:00,9878,3,0,0,1.2928
975,07:11:00,07:11:00,17699,4,0,0,2.4532
975,07:14:00,07:14:00,38442,5,0,0,3.7354
975,07:15:00,07:15:00,38441,6,0,0,4.2866
975,07:20:00,07:20:00,39348,7,0,0,5.6227
976,07:21:00,07:21:00,38579,1,0,0,0.0000
976,07:23:00,07:23:00,38578,2,0,0,0.5945
976,07:25:00,07:25:00,9878,3,0,0,1.2928
976,07:28:00,07:28:00,17699,4,0,0,2.4532
976,07:31:00,07:31:00,38442,5,0,0,3.7354
976,07:32:00,07:32:00,38441,6,0,0,4.2866
976,07:37:00,07:37:00,39348,7,0,0,5.6227
977,07:34:00,07:34:00,38579,1,0,0,0.0000
977,07:36:00,07:36:00,38578,2,0,0,0.5945
977,07:38:00,07:38:00,9878,3,0,0,1.2928
977,07:41:00,07:41:00,17699,4,0,0,2.4532
977,07:44:00,07:44:00,38442,5,0,0,3.7354
977,07:45:00,07:45:00,38441,6,0,0,4.2866
977,07:50:00,07:50:00,39348,7,0,0,5.6227
978,07:52:00,07:52:00,38579,1,0,0,0.0000
978,07:54:00,07:54:00,38578,2,0,0,0.5945
978,07:56:00,07:56:00,9878,3,0,0,1.2928
978,07:59:00,07:59:00,17699,4,0,0,2.4532
978,08:02:00,08:02:00,38442,5,0,0,3.7354
978,08:03:00,08:03:00,38441,6,0,0,4.2866
978,08:08:00,08:08:00,39348,7,0,0,5.6227
979,08:04:00,08:04:00,38579,1,0,0,0.0000
979,08:06:00,08:06:00,38578,2,0,0,0.5945
979,08:08:00,08:08:00,9878,3,0,0,1.2928
979,08:11:00,08:11:00,17699,4,0,0,2.4532
979,08:14:00,08:14:00,38442,5,0,0,3.7354
979,08:15:00,08:15:00,38441,6,0,0,4.2866
979,08:20:00,08:20:00,39348,7,0,0,5.6227
980,08:20:00,08:20:00,38579,1,0,0,0.0000
980,08:22:00,08:22:00,38578,2,0,0,0.5945
980,08:24:00,08:24:00,9878,3,0,0,1.2928
980,08:27:00,08:27:00,17699,4,0,0,2.4532
980,08:30:00,08:30:00,38442,5,0,0,3.7354
980,08:31:00,08:31:00,38441,6,0,0,4.2866
980,08:36:00,08:36:00,39348,7,0,0,5.6227
981,08:33:00,08:33:00,38579,1,0,0,0.0000
981,08:35:00,08:35:00,38578,2,0,0,0.5945
981,08:37:00,08:37:00,9878,3,0,0,1.2928
981,08:40:00,08:40:00,17699,4,0,0,2.4532
981,08:43:00,08:43:00,38442,5,0,0,3.7354
981,08:44:00,08:44:00,38441,6,0,0,4.2866
981,08:49:00,08:49:00,39348,7,0,0,5.6227
982,08:47:00,08:47:00,38579,1,0,0,0.0000
982,08:49:00,08:49:00,38578,2,0,0,0.5945
982,08:51:00,08:51:00,9878,3,0,0,1.2928
982,08:54:00,08:54:00,17699,4,0,0,2.4532
982,08:57:00,08:57:00,38442,5,0,0,3.7354
982,08:58:00,08:58:00,38441,6,0,0,4.2866
982,09:03:00,09:03:00,39348,7,0,0,5.6227
983,09:03:00,09:03:00,38579,1,0,0,0.0000
983,09:05:00,09:05:00,38578,2,0,0,0.5945
983,09:07:00,09:07:00,9878,3,0,0,1.2928
983,09:10:00,09:10:00,17699,4,0,0,2.4532
983,09:13:00,09:13:00,38442,5,0,0,3.7354
983,09:14:00,09:14:00,38441,6,0,0,4.2866
983,09:19:00,09:19:00,39348,7,0,0,5.6227
984,09:19:00,09:19:00,38579,1,0,0,0.0000
984,09:21:00,09:21:00,38578,2,0,0,0.5945
984,09:23:00,09:23:00,9878,3,0,0,1.2928
984,09:26:00,09:26:00,17699,4,0,0,2.4532
984,09:29:00,09:29:00,38442,5,0,0,3.7354
984,09:30:00,09:30:00,38441,6,0,0,4.2866
984,09:35:00,09:35:00,39348,7,0,0,5.6227
985,09:32:00,09:32:00,38579,1,0,0,0.0000
985,09:34:00,09:34:00,38578,2,0,0,0.5945
985,09:36:00,09:36:00,9878,3,0,0,1.2928
985,09:39:00,09:39:00,17699,4,0,0,2.4532
985,09:42:00,09:42:00,38442,5,0,0,3.7354
985,09:43:00,09:43:00,38441,6,0,0,4.2866
985,09:48:00,09:48:00,39348,7,0,0,5.6227
986,09:43:00,09:43:00,38579,1,0,0,0.0000
986,09:45:00,09:45:00,38578,2,0,0,0.5945
986,09:47:00,09:47:00,9878,3,0,0,1.2928
986,09:50:00,09:50:00,17699,4,0,0,2.4532
986,09:53:00,09:53:00,38442,5,0,0,3.7354
986,09:54:00,09:54:00,38441,6,0,0,4.2866
986,09:59:00,09:59:00,39348,7,0,0,5.6227
987,10:02:00,10:02:00,38579,1,0,0,0.0000
987,10:04:00,10:04:00,38578,2,0,0,0.5945
987,10:06:00,10:06:00,9878,3,0,0,1.2928
987,10:09:00,10:09:00,17699,4,0,0,2.4532
987,10:12:00,10:12:00,38442,5,0,0,3.7354
987,10:13:00,10:13:00,38441,6,0,0,4.2866
987,10:18:00,10:18:00,39348,7,0,0,5.6227
988,10:24:00,10:24:00,38579,1,0,0,0.0000
988,10:26:00,10:26:00,38578,2,0,0,0.5945
988,10:28:00,10:28:00,9878,3,0,0,1.2928
988,10:31:00,10:31:00,17699,4,0,0,2.4532
988,10:34:00,10:34:00,38442,5,0,0,3.7354
988,10:35:00,10:35:00,38441,6,0,0,4.2866
988,10:40:00,10:40:00,39348,7,0,0,5.6227
989,10:44:00,10:44:00,38579,1,0,0,0.0000
989,10:46:00,10:46:00,38578,2,0,0,0.5945
989,10:48:00,10:48:00,9878,3,0,0,1.2928
989,10:51:00,10:51:00,17699,4,0,0,2.4532
989,10:54:00,10:54:00,38442,5,0,0,3.7354
989,10:55:00,10:55:00,38441,6,0,0,4.2866
989,11:00:00,11:00:00,39348,7,0,0,5.6227
990,11:04:00,11:04:00,38579,1,0,0,0.0000
990,11:06:00,11:06:00,38578,2,0,0,0.5945
990,11:08:00,11:08:00,9878,3,0,0,1.2928
990,11:11:00,11:11:00,17699,4,0,0,2.4532
990,11:14:00,11:14:00,38442,5,0,0,3.7354
990,11:15:00,11:15:00,38441,6,0,0,4.2866
990,11:20:00,11:20:00,39348,7,0,0,5.6227
991,11:24:00,11:24:00,38579,1,0,0,0.0000
991,11:26:00,11:26:00,38578,2,0,0,0.5945
991,11:28:00,11:28:00,9878,3,0,0,1.2928
991,11:31:00,11:31:00,17699,4,0,0,2.4532
991,11:34:00,11:34:00,38442,5,0,0,3.7354
991,11:35:00,11:35:00,38441,6,0,0,4.2866
991,11:40:00,11:40:00,39348,7,0,0,5.6227
992,11:44:00,11:44:00,38579,1,0,0,0.0000
992,11:46:00,11:46:00,38578,2,0,0,0.5945
992,11:48:00,11:48:00,9878,3,0,0,1.2928
992,11:51:00,11:51:00,17699,4,0,0,2.4532
992,11:54:00,11:54:00,38442,5,0,0,3.7354
992,11:55:00,11:55:00,38441,6,0,0,4.2866
992,12:00:00,12:00:00,39348,7,0,0,5.6227
993,12:04:00,12:04:00,38579,1,0,0,0.0000
993,12:06:00,12:06:00,38578,2,0,0,0.5945
993,12:08:00,12:08:00,9878,3,0,0,1.2928
993,12:11:00,12:11:00,17699,4,0,0,2.4532
993,12:14:00,12:14:00,38442,5,0,0,3.7354
993,12:15:00,12:15:00,38441,6,0,0,4.2866
993,12:20:00,12:20:00,39348,7,0,0,5.6227
994,12:24:00,12:24:00,38579,1,0,0,0.0000
994,12:26:00,12:26:00,38578,2,0,0,0.5945
994,12:28:00,12:28:00,9878,3,0,0,1.2928
994,12:31:00,12:31:00,17699,4,0,0,2.4532
994,12:34:00,12:34:00,38442,5,0,0,3.7354
994,12:35:00,12:35:00,38441,6,0,0,4.2866
994,12:40:00,12:40:00,39348,7,0,0,5.6227
995,12:44:00,12:44:00,38579,1,0,0,0.0000
995,12:46:00,12:46:00,38578,2,0,0,0.5945
995,12:48:00,12:48:00,9878,3,0,0,1.2928
995,12:51:00,12:51:00,17699,4,0,0,2.4532
995,12:54:00,12:54:00,38442,5,0,0,3.7354
995,12:55:00,12:55:00,38441,6,0,0,4.2866
995,13:00:00,13:00:00,39348,7,0,0,5.6227
996,13:04:00,13:04:00,38579,1,0,0,0.0000
996,13:06:00,13:06:00,38578,2,0,0,0.5945
996,13:08:00,13:08:00,9878,3,0,0,1.2928
996,13:11:00,13:11:00,17699,4,0,0,2.4532
996,13:14:00,13:14:00,38442,5,0,0,3.7354
996,13:15:00,13:15:00,38441,6,0,0,4.2866
996,13:20:00,13:20:00,39348,7,0,0,5.6227
997,13:24:00,13:24:00,38579,1,0,0,0.0000
997,13:26:00,13:26:00,38578,2,0,0,0.5945
997,13:28:00,13:28:00,9878,3,0,0,1.2928
997,13:31:00,13:31:00,17699,4,0,0,2.4532
997,13:34:00,13:34:00,38442,5,0,0,3.7354
997,13:35:00,13:35:00,38441,6,0,0,4.2866
997,13:40:00,13:40:00,39348,7,0,0,5.6227
998,13:44:00,13:44:00,38579,1,0,0,0.0000
998,13:46:00,13:46:00,38578,2,0,0,0.5945
998,13:48:00,13:48:00,9878,3,0,0,1.2928
998,13:51:00,13:51:00,17699,4,0,0,2.4532
998,13:54:00,13:54:00,38442,5,0,0,3.7354
998,13:55:00,13:55:00,38441,6,0,0,4.2866
998,14:00:00,14:00:00,39348,7,0,0,5.6227
999,14:04:00,14:04:00,38579,1,0,0,0.0000
999,14:06:00,14:06:00,38578,2,0,0,0.5945
999,14:08:00,14:08:00,9878,3,0,0,1.2928
999,14:11:00,14:11:00,17699,4,0,0,2.4532
999,14:14:00,14:14:00,38442,5,0,0,3.7354
999,14:15:00,14:15:00,38441,6,0,0,4.2866
999,14:20:00,14:20:00,39348,7,0,0,5.6227
1000,14:24:00,14:24:00,38579,1,0,0,0.0000
1000,14:26:00,14:26:00,38578,2,0,0,0.5945
1000,14:28:00,14:28:00,9878,3,0,0,1.2928
1000,14:31:00,14:31:00,17699,4,0,0,2.4532
1000,14:34:00,14:34:00,38442,5,0,0,3.7354
1000,14:35:00,14:35:00,38441,6,0,0,4.2866
1000,14:40:00,14:40:00,39348,7,0,0,5.6227
1001,14:44:00,14:44:00,38579,1,0,0,0.0000
1001,14:46:00,14:46:00,38578,2,0,0,0.5945
1001,14:48:00,14:48:00,9878,3,0,0,1.2928
1001,14:51:00,14:51:00,17699,4,0,0,2.4532
1001,14:54:00,14:54:00,38442,5,0,0,3.7354
1001,14:55:00,14:55:00,38441,6,0,0,4.2866
1001,15:00:00,15:00:00,39348,7,0,0,5.6227
1002,14:58:00,14:58:00,38579,1,0,0,0.0000
1002,15:00:00,15:00:00,38578,2,0,0,0.5945
1002,15:02:00,15:02:00,9878,3,0,0,1.2928
1002,15:05:00,15:05:00,17699,4,0,0,2.4532
1002,15:08:00,15:08:00,38442,5,0,0,3.7354
1002,15:09:00,15:09:00,38441,6,0,0,4.2866
1002,15:14:00,15:14:00,39348,7,0,0,5.6227
1003,15:12:00,15:12:00,38579,1,0,0,0.0000
1003,15:14:00,15:14:00,38578,2,0,0,0.5945
1003,15:16:00,15:16:00,9878,3,0,0,1.2928
1003,15:19:00,15:19:00,17699,4,0,0,2.4532
1003,15:22:00,15:22:00,38442,5,0,0,3.7354
1003,15:23:00,15:23:00,38441,6,0,0,4.2866
1003,15:28:00,15:28:00,39348,7,0,0,5.6227
1004,15:26:00,15:26:00,38579,1,0,0,0.0000
1004,15:28:00,15:28:00,38578,2,0,0,0.5945
1004,15:30:00,15:30:00,9878,3,0,0,1.2928
1004,15:33:00,15:33:00,17699,4,0,0,2.4532
1004,15:36:00,15:36:00,38442,5,0,0,3.7354
1004,15:37:00,15:37:00,38441,6,0,0,4.2866
1004,15:42:00,15:42:00,39348,7,0,0,5.6227
1005,15:41:00,15:41:00,38579,1,0,0,0.0000
1005,15:43:00,15:43:00,38578,2,0,0,0.5945
1005,15:45:00,15:45:00,9878,3,0,0,1.2928
1005,15:48:00,15:48:00,17699,4,0,0,2.4532
1005,15:51:00,15:51:00,38442,5,0,0,3.7354
1005,15:52:00,15:52:00,38441,6,0,0,4.2866
1005,15:57:00,15:57:00,39348,7,0,0,5.6227
1006,15:52:00,15:52:00,38579,1,0,0,0.0000
1006,15:54:00,15:54:00,38578,2,0,0,0.5945
1006,15:56:00,15:56:00,9878,3,0,0,1.2928
1006,15:59:00,15:59:00,17699,4,0,0,2.4532
1006,16:02:00,16:02:00,38442,5,0,0,3.7354
1006,16:03:00,16:03:00,38441,6,0,0,4.2866
1006,16:08:00,16:08:00,39348,7,0,0,5.6227
1007,16:07:00,16:07:00,38579,1,0,0,0.0000
1007,16:09:00,16:09:00,38578,2,0,0,0.5945
1007,16:11:00,16:11:00,9878,3,0,0,1.2928
1007,16:14:00,16:14:00,17699,4,0,0,2.4532
1007,16:17:00,16:17:00,38442,5,0,0,3.7354
1007,16:18:00,16:18:00,38441,6,0,0,4.2866
1007,16:23:00,16:23:00,39348,7,0,0,5.6227
1008,16:25:00,16:25:00,38579,1,0,0,0.0000
1008,16:27:00,16:27:00,38578,2,0,0,0.5945
1008,16:29:00,16:29:00,9878,3,0,0,1.2928
1008,16:32:00,16:32:00,17699,4,0,0,2.4532
1008,16:35:00,16:35:00,38442,5,0,0,3.7354
1008,16:36:00,16:36:00,38441,6,0,0,4.2866
1008,16:41:00,16:41:00,39348,7,0,0,5.6227
1009,16:36:00,16:36:00,38579,1,0,0,0.0000
1009,16:38:00,16:38:00,38578,2,0,0,0.5945
1009,16:40:00,16:40:00,9878,3,0,0,1.2928
1009,16:43:00,16:43:00,17699,4,0,0,2.4532
1009,16:46:00,16:46:00,38442,5,0,0,3.7354
1009,16:47:00,16:47:00,38441,6,0,0,4.2866
1009,16:52:00,16:52:00,39348,7,0,0,5.6227
1010,16:49:00,16:49:00,38579,1,0,0,0.0000
1010,16:51:00,16:51:00,38578,2,0,0,0.5945
1010,16:53:00,16:53:00,9878,3,0,0,1.2928
1010,16:56:00,16:56:00,17699,4,0,0,2.4532
1010,16:59:00,16:59:00,38442,5,0,0,3.7354
1010,17:00:00,17:00:00,38441,6,0,0,4.2866
1010,17:05:00,17:05:00,39348,7,0,0,5.6227
1011,17:07:00,17:07:00,38579,1,0,0,0.0000
1011,17:09:00,17:09:00,38578,2,0,0,0.5945
1011,17:11:00,17:11:00,9878,3,0,0,1.2928
1011,17:14:00,17:14:00,17699,4,0,0,2.4532
1011,17:17:00,17:17:00,38442,5,0,0,3.7354
1011,17:18:00,17:18:00,38441,6,0,0,4.2866
1011,17:23:00,17:23:00,39348,7,0,0,5.6227
1012,17:21:00,17:21:00,38579,1,0,0,0.0000
1012,17:23:00,17:23:00,38578,2,0,0,0.5945
1012,17:25:00,17:25:00,9878,3,0,0,1.2928
1012,17:28:00,17:28:00,17699,4,0,0,2.4532
1012,17:31:00,17:31:00,38442,5,0,0,3.7354
1012,17:32:00,17:32:00,38441,6,0,0,4.2866
1012,17:37:00,17:37:00,39348,7,0,0,5.6227
1013,17:39:00,17:39:00,38579,1,0,0,0.0000
1013,17:41:00,17:41:00,38578,2,0,0,0.5945
1013,17:43:00,17:43:00,9878,3,0,0,1.2928
1013,17:46:00,17:46:00,17699,4,0,0,2.4532
1013,17:49:00,17:49:00,38442,5,0,0,3.7354
1013,17:50:00,17:50:00,38441,6,0,0,4.2866
1013,17:55:00,17:55:00,39348,7,0,0,5.6227
1014,17:52:00,17:52:00,38579,1,0,0,0.0000
1014,17:54:00,17:54:00,38578,2,0,0,0.5945
1014,17:56:00,17:56:00,9878,3,0,0,1.2928
1014,17:59:00,17:59:00,17699,4,0,0,2.4532
1014,18:02:00,18:02:00,38442,5,0,0,3.7354
1014,18:03:00,18:03:00,38441,6,0,0,4.2866
1014,18:08:00,18:08:00,39348,7,0,0,5.6227
1015,18:08:00,18:08:00,38579,1,0,0,0.0000
1015,18:10:00,18:10:00,38578,2,0,0,0.5945
1015,18:12:00,18:12:00,9878,3,0,0,1.2928
1015,18:15:00,18:15:00,17699,4,0,0,2.4532
1015,18:18:00,18:18:00,38442,5,0,0,3.7354
1015,18:19:00,18:19:00,38441,6,0,0,4.2866
1015,18:24:00,18:24:00,39348,7,0,0,5.6227
1016,18:25:00,18:25:00,38579,1,0,0,0.0000
1016,18:27:00,18:27:00,38578,2,0,0,0.5945
1016,18:29:00,18:29:00,9878,3,0,0,1.2928
1016,18:32:00,18:32:00,17699,4,0,0,2.4532
1016,18:35:00,18:35:00,38442,5,0,0,3.7354
1016,18:36:00,18:36:00,38441,6,0,0,4.2866
1016,18:41:00,18:41:00,39348,7,0,0,5.6227
1017,18:36:00,18:36:00,38579,1,0,0,0.0000
1017,18:38:00,18:38:00,38578,2,0,0,0.5945
1017,18:40:00,18:40:00,9878,3,0,0,1.2928
1017,18:43:00,18:43:00,17699,4,0,0,2.4532
1017,18:46:00,18:46:00,38442,5,0,0,3.7354
1017,18:47:00,18:47:00,38441,6,0,0,4.2866
1017,18:52:00,18:52:00,39348,7,0,0,5.6227
1018,18:52:00,18:52:00,38579,1,0,0,0.0000
1018,18:54:00,18:54:00,38578,2,0,0,0.5945
1018,18:56:00,18:56:00,9878,3,0,0,1.2928
1018,18:59:00,18:59:00,17699,4,0,0,2.4532
1018,19:02:00,19:02:00,38442,5,0,0,3.7354
1018,19:03:00,19:03:00,38441,6,0,0,4.2866
1018,19:08:00,19:08:00,39348,7,0,0,5.6227
1019,19:08:00,19:08:00,38579,1,0,0,0.0000
1019,19:10:00,19:10:00,38578,2,0,0,0.5945
1019,19:12:00,19:12:00,9878,3,0,0,1.2928
1019,19:15:00,19:15:00,17699,4,0,0,2.4532
1019,19:18:00,19:18:00,38442,5,0,0,3.7354
1019,19:19:00,19:19:00,38441,6,0,0,4.2866
1019,19:24:00,19:24:00,39348,7,0,0,5.6227
1020,19:34:00,19:34:00,38579,1,0,0,0.0000
1020,19:36:00,19:36:00,38578,2,0,0,0.5945
1020,19:38:00,19:38:00,9878,3,0,0,1.2928
1020,19:41:00,19:41:00,17699,4,0,0,2.4532
1020,19:44:00,19:44:00,38442,5,0,0,3.7354
1020,19:45:00,19:45:00,38441,6,0,0,4.2866
1020,19:50:00,19:50:00,39348,7,0,0,5.6227
1021,19:58:00,19:58:00,38579,1,0,0,0.0000
1021,20:00:00,20:00:00,38578,2,0,0,0.5945
1021,20:02:00,20:02:00,9878,3,0,0,1.2928
1021,20:05:00,20:05:00,17699,4,0,0,2.4532
1021,20:08:00,20:08:00,38442,5,0,0,3.7354
1021,20:09:00,20:09:00,38441,6,0,0,4.2866
1021,20:14:00,20:14:00,39348,7,0,0,5.6227
1022,20:28:00,20:28:00,38579,1,0,0,0.0000
1022,20:30:00,20:30:00,38578,2,0,0,0.5945
1022,20:32:00,20:32:00,9878,3,0,0,1.2928
1022,20:35:00,20:35:00,17699,4,0,0,2.4532
1022,20:38:00,20:38:00,38442,5,0,0,3.7354
1022,20:39:00,20:39:00,38441,6,0,0,4.2866
1022,20:44:00,20:44:00,39348,7,0,0,5.6227
1023,20:58:00,20:58:00,38579,1,0,0,0.0000
1023,21:00:00,21:00:00,38578,2,0,0,0.5945
1023,21:02:00,21:02:00,9878,3,0,0,1.2928
1023,21:05:00,21:05:00,17699,4,0,0,2.4532
1023,21:08:00,21:08:00,38442,5,0,0,3.7354
1023,21:09:00,21:09:00,38441,6,0,0,4.2866
1023,21:14:00,21:14:00,39348,7,0,0,5.6227
1024,21:28:00,21:28:00,38579,1,0,0,0.0000
1024,21:30:00,21:30:00,38578,2,0,0,0.5945
1024,21:32:00,21:32:00,9878,3,0,0,1.2928
1024,21:35:00,21:35:00,17699,4,0,0,2.4532
1024,21:38:00,21:38:00,38442,5,0,0,3.7354
1024,21:39:00,21:39:00,38441,6,0,0,4.2866
1024,21:44:00,21:44:00,39348,7,0,0,5.6227
1025,21:58:00,21:58:00,38579,1,0,0,0.0000
1025,22:00:00,22:00:00,38578,2,0,0,0.5945
1025,22:02:00,22:02:00,9878,3,0,0,1.2928
1025,22:05:00,22:05:00,17699,4,0,0,2.4532
1025,22:08:00,22:08:00,38442,5,0,0,3.7354
1025,22:09:00,22:09:00,38441,6,0,0,4.2866
1025,22:14:00,22:14:00,39348,7,0,0,5.6227
1026,22:28:00,22:28:00,38579,1,0,0,0.0000
1026,22:30:00,22:30:00,38578,2,0,0,0.5945
1026,22:32:00,22:32:00,9878,3,0,0,1.2928
1026,22:35:00,22:35:00,17699,4,0,0,2.4532
1026,22:38:00,22:38:00,38442,5,0,0,3.7354
1026,22:39:00,22:39:00,38441,6,0,0,4.2866
1026,22:44:00,22:44:00,39348,7,0,0,5.6227
1027,22:58:00,22:58:00,38579,1,0,0,0.0000
1027,23:00:00,23:00:00,38578,2,0,0,0.5945
1027,23:02:00,23:02:00,9878,3,0,0,1.2928
1027,23:05:00,23:05:00,17699,4,0,0,2.4532
1027,23:08:00,23:08:00,38442,5,0,0,3.7354
1027,23:09:00,23:09:00,38441,6,0,0,4.2866
1027,23:14:00,23:14:00,39348,7,0,0,5.6227
1028,23:28:00,23:28:00,38579,1,0,0,0.0000
1028,23:30:00,23:30:00,38578,2,0,0,0.5945
1028,23:32:00,23:32:00,9878,3,0,0,1.2928
1028,23:35:00,23:35:00,17699,4,0,0,2.4532
1028,23:38:00,23:38:00,38442,5,0,0,3.7354
1028,23:39:00,23:39:00,38441,6,0,0,4.2866
1028,23:44:00,23:44:00,39348,7,0,0,5.6227
1029,23:59:00,23:59:00,38579,1,0,0,0.0000
1029,24:01:00,24:01:00,38578,2,0,0,0.5945
1029,24:03:00,24:03:00,9878,3,0,0,1.2928
1029,24:06:00,24:06:00,17699,4,0,0,2.4532
1029,24:09:00,24:09:00,38442,5,0,0,3.7354
1029,24:10:00,24:10:00,38441,6,0,0,4.2866
1029,24:15:00,24:15:00,39348,7,0,0,5.6227
1030,24:28:00,24:28:00,38579,1,0,0,0.0000
1030,24:30:00,24:30:00,38578,2,0,0,0.5945
1030,24:32:00,24:32:00,9878,3,0,0,1.2928
1030,24:35:00,24:35:00,17699,4,0,0,2.4532
1030,24:38:00,24:38:00,38442,5,0,0,3.7354
1030,24:39:00,24:39:00,38441,6,0,0,4.2866
1030,24:44:00,24:44:00,39348,7,0,0,5.6227
1031,24:58:00,24:58:00,38579,1,0,0,0.0000
1031,25:00:00,25:00:00,38578,2,0,0,0.5945
1031,25:02:00,25:02:00,9878,3,0,0,1.2928
1031,25:05:00,25:05:00,17699,4,0,0,2.4532
1031,25:08:00,25:08:00,38442,5,0,0,3.7354
1031,25:09:00,25:09:00,38441,6,0,0,4.2866
1031,25:14:00,25:14:00,39348,7,0,0,5.6227
1032,05:06:00,05:06:00,39348,1,0,0,0.0000
1032,05:09:00,05:09:00,37378,2,0,0,0.8826
1032,05:11:00,05:11:00,37377,3,0,0,1.1756
1032,05:13:00,05:13:00,37376,4,0,0,1.5225
1032,05:15:00,05:15:00,36994,5,0,0,1.7716
1032,05:17:00,05:17:00,36995,6,0,0,2.0661
1032,05:19:00,05:19:00,36996,7,0,0,2.4739
1032,05:20:00,05:20:00,36997,8,0,0,2.7513
1032,05:23:00,05:23:00,36998,9,0,0,3.4326
1032,05:26:00,05:26:00,37002,10,0,0,4.8544
1032,05:27:00,05:27:00,37003,11,0,0,5.5023
1032,05:29:00,05:29:00,37004,12,0,0,6.7125
1032,05:31:00,05:31:00,37005,13,0,0,7.2748
1032,05:33:00,05:33:00,38229,14,0,0,8.1350
1032,05:36:00,05:36:00,42673,15,0,0,9.0369
1033,05:21:00,05:21:00,39348,1,0,0,0.0000
1033,05:24:00,05:24:00,37378,2,0,0,0.8826
1033,05:26:00,05:26:00,37377,3,0,0,1.1756
1033,05:28:00,05:28:00,37376,4,0,0,1.5225
1033,05:30:00,05:30:00,36994,5,0,0,1.7716
1033,05:32:00,05:32:00,36995,6,0,0,2.0661
1033,05:34:00,05:34:00,36996,7,0,0,2.4739
1033,05:35:00,05:35:00,36997,8,0,0,2.7513
1033,05:38:00,05:38:00,36998,9,0,0,3.4326
1033,05:41:00,05:41:00,37002,10,0,0,4.8544
1033,05:42:00,05:42:00,37003,11,0,0,5.5023
1033,05:44:00,05:44:00,37004,12,0,0,6.7125
1033,05:46:00,05:46:00,37005,13,0,0,7.2748
1033,05:48:00,05:48:00,38229,14,0,0,8.1350
1033,05:51:00,05:51:00,42673,15,0,0,9.0369
1034,05:34:00,05:34:00,39348,1,0,0,0.0000
1034,05:37:00,05:37:00,37378,2,0,0,0.8826
1034,05:39:00,05:39:00,37377,3,0,0,1.1756
1034,05:41:00,05:41:00,37376,4,0,0,1.5225
1034,05:43:00,05:43:00,36994,5,0,0,1.7716
1034,05:45:00,05:45:00,36995,6,0,0,2.0661
1034,05:47:00,05:47:00,36996,7,0,0,2.4739
1034,05:48:00,05:48:00,36997,8,0,0,2.7513
1034,05:51:00,05:51:00,36998,9,0,0,3.4326
1034,05:54:00,05:54:00,37002,10,0,0,4.8544
1034,05:55:00,05:55:00,37003,11,0,0,5.5023
1034,05:57:00,05:57:00,37004,12,0,0,6.7125
1034,05:59:00,05:59:00,37005,13,0,0,7.2748
1034,06:01:00,06:01:00,38229,14,0,0,8.1350
1034,06:04:00,06:04:00,42673,15,0,0,9.0369
1035,05:46:00,05:46:00,39348,1,0,0,0.0000
1035,05:49:00,05:49:00,37378,2,0,0,0.8826
1035,05:51:00,05:51:00,37377,3,0,0,1.1756
1035,05:53:00,05:53:00,37376,4,0,0,1.5225
1035,05:55:00,05:55:00,36994,5,0,0,1.7716
1035,05:57:00,05:57:00,36995,6,0,0,2.0661
1035,05:59:00,05:59:00,36996,7,0,0,2.4739
1035,06:00:00,06:00:00,36997,8,0,0,2.7513
1035,06:03:00,06:03:00,36998,9,0,0,3.4326
1035,06:06:00,06:06:00,37002,10,0,0,4.8544
1035,06:07:00,06:07:00,37003,11,0,0,5.5023
1035,06:09:00,06:09:00,37004,12,0,0,6.7125
1035,06:11:00,06:11:00,37005,13,0,0,7.2748
1035,06:13:00,06:13:00,38229,14,0,0,8.1350
1035,06:16:00,06:16:00,42673,15,0,0,9.0369
1036,06:01:00,06:01:00,39348,1,0,0,0.0000
1036,06:04:00,06:04:00,37378,2,0,0,0.8826
1036,06:06:00,06:06:00,37377,3,0,0,1.1756
1036,06:08:00,06:08:00,37376,4,0,0,1.5225
1036,06:10:00,06:10:00,36994,5,0,0,1.7716
1036,06:12:00,06:12:00,36995,6,0,0,2.0661
1036,06:14:00,06:14:00,36996,7,0,0,2.4739
1036,06:15:00,06:15:00,36997,8,0,0,2.7513
1036,06:18:00,06:18:00,36998,9,0,0,3.4326
1036,06:21:00,06:21:00,37002,10,0,0,4.8544
1036,06:22:00,06:22:00,37003,11,0,0,5.5023
1036,06:24:00,06:24:00,37004,12,0,0,6.7125
1036,06:26:00,06:26:00,37005,13,0,0,7.2748
1036,06:28:00,06:28:00,38229,14,0,0,8.1350
1036,06:31:00,06:31:00,42673,15,0,0,9.0369
1037,06:15:00,06:15:00,39348,1,0,0,0.0000
1037,06:18:00,06:18:00,37378,2,0,0,0.8826
1037,06:20:00,06:20:00,37377,3,0,0,1.1756
