route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,2,2153,"TRENTON TRANSIT CENTER",1,"3823",1181
10,2,2154,"TRENTON TRANSIT CENTER",1,"3915",1182
10,2,2155,"TRENTON TRANSIT CENTER",1,"3871",1183
10,2,2156,"TRENTON TRANSIT CENTER",1,"3879",1184
10,2,2157,"TRENTON TRANSIT CENTER",1,"3857",1185
10,2,2158,"TRENTON TRANSIT CENTER",1,"3887",1186
10,2,2159,"TRENTON TRANSIT CENTER",1,"3889",1187
10,2,2160,"TRENTON TRANSIT CENTER",1,"3891",1188
10,2,2161,"TRENTON TRANSIT CENTER",1,"3893",1189
10,2,2162,"TRENTON TRANSIT CENTER",1,"3815",1190
10,2,2163,"TRENTON TRANSIT CENTER",1,"3821",1191
10,2,2164,"TRENTON TRANSIT CENTER",1,"3829",1192
10,2,2165,"TRENTON TRANSIT CENTER",1,"3833",1193
10,2,2166,"TRENTON TRANSIT CENTER",1,"3835",1194
10,2,2167,"TRENTON TRANSIT CENTER",1,"3839",1195
10,2,2168,"TRENTON TRANSIT CENTER",1,"3843",1196
10,2,2169,"TRENTON TRANSIT CENTER",1,"3845",1197
10,2,2170,"TRENTON TRANSIT CENTER",1,"3849",1198
10,2,2171,"TRENTON TRANSIT CENTER",1,"3847",1199
10,2,2172,"TRENTON TRANSIT CENTER",1,"3875",1200
10,2,2173,"TRENTON TRANSIT CENTER",1,"3809",1201
10,2,2174,"TRENTON TRANSIT CENTER",1,"3817",1202
10,2,2175,"TRENTON TRANSIT CENTER",1,"3825",1203
10,2,2176,"TRENTON TRANSIT CENTER",1,"3827",1204
10,2,2177,"TRENTON TRANSIT CENTER",1,"3837",1205
10,2,2178,"TRENTON TRANSIT CENTER",1,"3861",1206
10,17,2179,"TRENTON TRANSIT CENTER",1,"3805",1207
10,2,2180,"TRENTON TRANSIT CENTER",1,"3813",1208
10,2,2181,"TRENTON TRANSIT CENTER",1,"3831",1209
10,2,2182,"TRENTON TRANSIT CENTER",1,"3841",1210
10,2,2183,"TRENTON TRANSIT CENTER",1,"3883",1211
10,2,2184,"TRENTON TRANSIT CENTER",1,"3895",1212
10,2,2185,"JERSEY AVE.",1,"3705",1213
10,2,2186,"TRENTON TRANSIT CENTER",1,"3949",1214
10,2,2187,"TRENTON TRANSIT CENTER",1,"3957",1215
10,2,2188,"JERSEY AVE.",1,"3701",1216
10,2,2189,"TRENTON TRANSIT CENTER",1,"3943",1217
10,2,2190,"TRENTON TRANSIT CENTER",1,"3947",1218
10,2,2191,"TRENTON TRANSIT CENTER",1,"3951",1219
10,2,2192,"TRENTON TRANSIT CENTER",1,"3953",1220
10,2,2193,"JERSEY AVE.",1,"3709",1221
10,2,2194,"JERSEY AVE.",1,"3721",1222
10,2,2195,"TRENTON TRANSIT CENTER",1,"3965",1223
10,2,2196,"TRENTON TRANSIT CENTER",1,"3937",1224
10,2,2197,"TRENTON TRANSIT CENTER",1,"3969",1225
10,2,2198,"JERSEY AVE.",1,"3723",1226
10,2,2199,"JERSEY AVE.",1,"3725",1227
10,2,2200,"TRENTON TRANSIT CENTER",1,"3917",1228
10,5,2201,"TRENTON TRANSIT CENTER",1,"8841",1229
10,5,2202,"TRENTON TRANSIT CENTER",1,"8861",1230
10,5,2203,"TRENTON TRANSIT CENTER",1,"8865",1231
10,5,2204,"TRENTON TRANSIT CENTER",1,"8813",1232
10,9,2205,"TRENTON TRANSIT CENTER",1,"7887",1233
10,9,2206,"TRENTON TRANSIT CENTER",1,"7805",1234
10,8,2207,"TRENTON TRANSIT CENTER",1,"7813",1235
10,9,2208,"TRENTON TRANSIT CENTER",1,"7875",1236
10,9,2209,"TRENTON TRANSIT CENTER",1,"7863",1237
10,9,2210,"TRENTON TRANSIT CENTER",1,"7879",1238
10,9,2211,"TRENTON TRANSIT CENTER",1,"7883",1239
10,9,2212,"TRENTON TRANSIT CENTER",1,"7847",1240
10,9,2213,"TRENTON TRANSIT CENTER",1,"7851",1241
10,9,2214,"TRENTON TRANSIT CENTER",1,"7855",1242
10,9,2215,"TRENTON TRANSIT CENTER",1,"7859",1243
10,9,2216,"TRENTON TRANSIT CENTER",1,"7867",1244
10,9,2217,"TRENTON TRANSIT CENTER",1,"7871",1245
10,9,2218,"TRENTON TRANSIT CENTER",1,"7825",1246
10,9,2219,"TRENTON TRANSIT CENTER",1,"7833",1247
10,9,2220,"TRENTON TRANSIT CENTER",1,"7837",1248
10,9,2221,"TRENTON TRANSIT CENTER",1,"7857",1249
10,9,2222,"TRENTON TRANSIT CENTER",1,"7817",1250
10,9,2223,"TRENTON TRANSIT CENTER",1,"7821",1251
10,9,2224,"TRENTON TRANSIT CENTER",1,"7829",1252
10,9,2225,"TRENTON TRANSIT CENTER",1,"7845",1253
10,9,2226,"TRENTON TRANSIT CENTER",1,"7861",1254
10,9,2227,"TRENTON TRANSIT CENTER",1,"7865",1255
10,9,2228,"TRENTON TRANSIT CENTER",1,"7869",1256
10,9,2229,"TRENTON TRANSIT CENTER",1,"7873",1257
10,9,2230,"TRENTON TRANSIT CENTER",1,"7841",1258
10,9,2231,"TRENTON TRANSIT CENTER",1,"7849",1259
10,9,2232,"TRENTON TRANSIT CENTER",1,"7853",1260
10,9,2233,"TRENTON TRANSIT CENTER",1,"7877",1261
10,9,2234,"TRENTON TRANSIT CENTER",1,"7881",1262
10,9,2235,"TRENTON TRANSIT CENTER",1,"7885",1263
10,5,2236,"TRENTON TRANSIT CENTER",1,"8811",1264
10,9,2237,"RAHWAY",1,"7839",1265
10,3,2238,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8791",1266
10,3,2239,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8795",1267
11,26,2240,"NEW YORK PENN STATION",0,"8234",1268
11,26,2241,"NEW YORK PENN STATION",0,"3312",1269
11,21,2242,"NEW YORK PENN STATION",0,"8216",1270
11,1,2243,"NEW YORK PENN STATION",0,"7232",1271
11,1,2244,"NEW YORK PENN STATION",0,"7252",1272
11,1,2245,"NEW YORK PENN STATION",0,"7256",1273
11,1,2246,"NEW YORK PENN STATION",0,"7224",1274
11,1,2247,"NEW YORK PENN STATION",0,"7240",1275
11,1,2248,"NEW YORK PENN STATION",0,"7228",1276
11,1,2249,"NEW YORK PENN STATION",0,"7236",1277
11,1,2250,"NEW YORK PENN STATION",0,"7260",1278
11,1,2251,"NEW YORK PENN STATION",0,"7264",1279
11,1,2252,"NEW YORK PENN STATION",0,"7244",1280
11,1,2253,"NEW YORK PENN STATION",0,"7248",1281
11,1,2254,"NEW YORK PENN STATION",0,"7220",1282
11,1,2255,"NEW YORK PENN STATION",0,"7268",1283
11,1,2256,"NEW YORK PENN STATION",0,"7272",1284
11,16,2257,"NEW YORK PENN STATION",0,"7200",1285
11,1,2258,"NEW YORK PENN STATION",0,"7204",1286
11,1,2259,"NEW YORK PENN STATION",0,"7208",1287
11,1,2260,"NEW YORK PENN STATION",0,"7212",1288
11,1,2261,"NEW YORK PENN STATION",0,"7276",1289
11,1,2262,"NEW YORK PENN STATION",0,"7216",1290
11,1,2263,"NEW YORK PENN STATION",0,"7632",1291
11,1,2264,"NEW YORK PENN STATION",0,"7620",1292
11,1,2265,"NEW YORK PENN STATION",0,"7624",1293
11,1,2266,"NEW YORK PENN STATION",0,"7652",1294
11,1,2267,"NEW YORK PENN STATION",0,"7656",1295
11,1,2268,"NEW YORK PENN STATION",0,"7660",1296
11,1,2269,"NEW YORK PENN STATION",0,"7668",1297
11,28,2270,"NEW YORK PENN STATION",0,"3312",1298
11,2,2271,"NEW YORK PENN STATION",0,"3504",1299
11,2,2272,"NEW YORK PENN STATION",0,"3514",1300
11,2,2273,"NEW YORK PENN STATION",0,"3502",1301
11,2,2274,"NEW YORK PENN STATION",0,"3506",1302
11,2,2275,"NEW YORK PENN STATION",0,"3508",1303
11,2,2276,"NEW YORK PENN STATION",0,"3516",1304
11,2,2277,"NEW YORK PENN STATION",0,"3512",1305
11,2,2278,"NEW YORK PENN STATION",0,"3272",1306
11,2,2279,"NEW YORK PENN STATION",0,"3218",1307
11,2,2280,"NEW YORK PENN STATION",0,"3230",1308
11,2,2281,"NEW YORK PENN STATION",0,"3202",1309
11,2,2282,"NEW YORK PENN STATION",0,"3270",1310
11,2,2283,"NEW YORK PENN STATION",0,"3276",1311
11,2,2284,"NEW YORK PENN STATION",0,"3222",1312
11,2,2285,"NEW YORK PENN STATION",0,"3224",1313
11,2,2286,"NEW YORK PENN STATION",0,"3208",1314
11,2,2287,"NEW YORK PENN STATION",0,"3210",1315
11,2,2288,"NEW YORK PENN STATION",0,"3204",1316
11,2,2289,"NEW YORK PENN STATION",0,"3236",1317
11,2,2290,"NEW YORK PENN STATION",0,"3278",1318
11,2,2291,"NEW YORK PENN STATION",0,"3284",1319
11,2,2292,"NEW YORK PENN STATION",0,"3252",1320
11,2,2293,"NEW YORK PENN STATION",0,"3266",1321
11,2,2294,"NEW YORK PENN STATION",0,"3288",1322
11,2,2295,"NEW YORK PENN STATION",0,"3240",1323
11,2,2296,"NEW YORK PENN STATION",0,"3256",1324
11,2,2297,"NEW YORK PENN STATION",0,"3248",1325
11,17,2298,"NEW YORK PENN STATION",0,"3200",1326
11,2,2299,"NEW YORK PENN STATION",0,"3234",1327
11,2,2300,"NEW YORK PENN STATION",0,"3260",1328
11,2,2301,"NEW YORK PENN STATION",0,"3244",1329
11,2,2302,"NEW YORK PENN STATION",0,"3292",1330
11,2,2303,"NEW YORK PENN STATION",0,"3320",1331
11,2,2304,"NEW YORK PENN STATION",0,"3228",1332
11,2,2305,"NEW YORK PENN STATION",0,"3326",1333
11,2,2306,"NEW YORK PENN STATION",0,"3598",1334
11,2,2307,"NEW YORK PENN STATION",0,"3510",1335
11,29,2308,"NEW YORK PENN STATION",0,"7200",1336
11,9,2309,"NEW YORK PENN STATION",0,"7232",1337
11,9,2310,"NEW YORK PENN STATION",0,"7252",1338
11,9,2311,"NEW YORK PENN STATION",0,"7256",1339
11,9,2312,"NEW YORK PENN STATION",0,"7224",1340
11,9,2313,"NEW YORK PENN STATION",0,"7240",1341
11,9,2314,"NEW YORK PENN STATION",0,"7220",1342
11,9,2315,"NEW YORK PENN STATION",0,"7228",1343
11,9,2316,"NEW YORK PENN STATION",0,"7236",1344
11,9,2317,"NEW YORK PENN STATION",0,"7260",1345
11,9,2318,"NEW YORK PENN STATION",0,"7268",1346
11,9,2319,"NEW YORK PENN STATION",0,"7264",1347
11,9,2320,"NEW YORK PENN STATION",0,"7272",1348
11,9,2321,"NEW YORK PENN STATION",0,"7212",1349
11,9,2322,"NEW YORK PENN STATION",0,"7244",1350
11,9,2323,"NEW YORK PENN STATION",0,"7248",1351
11,9,2324,"NEW YORK PENN STATION",0,"7276",1352
11,9,2325,"NEW YORK PENN STATION",0,"7216",1353
11,9,2326,"NEW YORK PENN STATION",0,"7632",1354
11,9,2327,"NEW YORK PENN STATION",0,"7624",1355
11,9,2328,"NEW YORK PENN STATION",0,"7652",1356
11,9,2329,"NEW YORK PENN STATION",0,"7656",1357
11,9,2330,"NEW YORK PENN STATION",0,"7660",1358
11,9,2331,"NEW YORK PENN STATION",0,"7668",1359
11,5,2332,"NEW YORK PENN STATION",0,"8202",1360
11,9,2333,"NEW YORK PENN STATION",0,"7200",1361
11,9,2334,"NEW YORK PENN STATION",0,"7204",1362
11,9,2335,"NEW YORK PENN STATION",0,"7208",1363
11,9,2336,"NEW YORK PENN STATION",0,"7620",1364
11,6,2337,"LONG BRANCH",1,"8201",1365
11,6,2338,"LONG BRANCH",1,"8203",1366
11,11,2339,"LONG BRANCH",1,"8207",1367
11,21,2340,"LONG BRANCH",1,"8223",1368
11,22,2341,"LONG BRANCH",1,"8249",1369
11,22,2342,"LONG BRANCH",1,"3265",1370
11,1,2343,"LONG BRANCH",1,"7241",1371
11,1,2344,"LONG BRANCH",1,"7229",1372
11,1,2345,"LONG BRANCH",1,"7237",1373
11,1,2346,"LONG BRANCH",1,"7249",1374
11,1,2347,"LONG BRANCH",1,"7253",1375
11,1,2348,"LONG BRANCH",1,"7257",1376
11,1,2349,"LONG BRANCH",1,"7261",1377
11,1,2350,"LONG BRANCH",1,"7265",1378
11,1,2351,"LONG BRANCH",1,"7233",1379
11,1,2352,"LONG BRANCH",1,"7245",1380
11,1,2353,"LONG BRANCH",1,"7269",1381
11,1,2354,"LONG BRANCH",1,"7273",1382
11,1,2355,"LONG BRANCH",1,"7277",1383
11,1,2356,"LONG BRANCH",1,"7285",1384
11,16,2357,"LONG BRANCH",1,"7205",1385
11,1,2358,"LONG BRANCH",1,"7225",1386
11,1,2359,"LONG BRANCH",1,"7281",1387
11,1,2360,"LONG BRANCH",1,"7221",1388
11,16,2361,"LONG BRANCH",1,"7201",1389
11,1,2362,"LONG BRANCH",1,"7217",1390
11,1,2363,"RAHWAY",1,"7661",1391
11,1,2364,"RAHWAY",1,"7665",1392
11,1,2365,"RAHWAY",1,"7673",1393
11,1,2366,"RAHWAY",1,"7625",1394
11,1,2367,"RAHWAY",1,"7629",1395
11,1,2368,"RAHWAY",1,"7637",1396
11,1,2369,"RAHWAY",1,"7657",1397
11,24,2370,"LONG BRANCH",1,"3265",1398
11,24,2371,"BAY HEAD",1,"3373",1399
11,2,2372,"LONG BRANCH",1,"3267",1400
11,2,2373,"LONG BRANCH",1,"3255",1401
11,2,2374,"LONG BRANCH",1,"3275",1402
11,2,2375,"SOUTH AMBOY",1,"3511",1403
11,2,2376,"SOUTH AMBOY",1,"3509",1404
11,2,2377,"SOUTH AMBOY",1,"3595",1405
11,2,2378,"SOUTH AMBOY",1,"3513",1406
11,2,2379,"SOUTH AMBOY",1,"3515",1407
11,2,2380,"LONG BRANCH",1,"3241",1408
11,2,2381,"LONG BRANCH",1,"3251",1409
11,2,2382,"LONG BRANCH",1,"3247",1410
11,2,2383,"LONG BRANCH",1,"3279",1411
11,2,2384,"LONG BRANCH",1,"3283",1412
11,2,2385,"LONG BRANCH",1,"3227",1413
11,2,2386,"LONG BRANCH",1,"3209",1414
11,2,2387,"LONG BRANCH",1,"3281",1415
11,17,2388,"LONG BRANCH",1,"3205",1416
11,2,2389,"LONG BRANCH",1,"3231",1417
11,2,2390,"LONG BRANCH",1,"3217",1418
11,2,2391,"LONG BRANCH",1,"3223",1419
11,2,2392,"LONG BRANCH",1,"3235",1420
11,2,2393,"LONG BRANCH",1,"3243",1421
11,2,2394,"LONG BRANCH",1,"3289",1422
11,2,2395,"LONG BRANCH",1,"3297",1423
11,17,2396,"LONG BRANCH",1,"3201",1424
11,2,2397,"LONG BRANCH",1,"3215",1425
11,2,2398,"LONG BRANCH",1,"3221",1426
11,2,2399,"LONG BRANCH",1,"3239",1427
11,2,2400,"LONG BRANCH",1,"3271",1428
11,2,2401,"LONG BRANCH",1,"3285",1429
11,2,2402,"LONG BRANCH",1,"3293",1430
11,2,2403,"BAY HEAD",1,"3363",1431
11,2,2404,"BAY HEAD",1,"3361",1432
11,2,2405,"SOUTH AMBOY",1,"3503",1433
11,2,2406,"SOUTH AMBOY",1,"3505",1434
11,5,2407,"LONG BRANCH",1,"8225",1435
11,5,2408,"LONG BRANCH",1,"8213",1436
11,9,2409,"LONG BRANCH",1,"7205",1437
11,8,2410,"LONG BRANCH",1,"7225",1438
11,9,2411,"LONG BRANCH",1,"7241",1439
11,9,2412,"LONG BRANCH",1,"7273",1440
11,9,2413,"LONG BRANCH",1,"7277",1441
11,9,2414,"LONG BRANCH",1,"7285",1442
11,9,2415,"LONG BRANCH",1,"7229",1443
11,9,2416,"LONG BRANCH",1,"7237",1444
11,9,2417,"LONG BRANCH",1,"7249",1445
11,9,2418,"LONG BRANCH",1,"7253",1446
11,9,2419,"LONG BRANCH",1,"7257",1447
11,9,2420,"LONG BRANCH",1,"7265",1448
11,9,2421,"LONG BRANCH",1,"7281",1449
11,9,2422,"LONG BRANCH",1,"7221",1450
11,9,2423,"LONG BRANCH",1,"7217",1451
11,9,2424,"LONG BRANCH",1,"7233",1452
11,9,2425,"LONG BRANCH",1,"7245",1453
11,9,2426,"LONG BRANCH",1,"7269",1454
11,9,2427,"RAHWAY",1,"7661",1455
11,9,2428,"RAHWAY",1,"7665",1456
11,9,2429,"RAHWAY",1,"7673",1457
11,9,2430,"RAHWAY",1,"7625",1458
11,9,2431,"RAHWAY",1,"7629",1459
11,9,2432,"RAHWAY",1,"7637",1460
11,9,2433,"RAHWAY",1,"7657",1461
11,9,2434,"LONG BRANCH",1,"7201",1462
11,9,2435,"LONG BRANCH",1,"7261",1463
12,19,2436,"NEW YORK PENN STATION",0,"8314",1464
12,1,2437,"LONG BRANCH",0,"4708",1465
12,1,2438,"LONG BRANCH",0,"4716",1466
12,1,2439,"LONG BRANCH",0,"4724",1467
12,1,2440,"LONG BRANCH",0,"4732",1468
12,1,2441,"LONG BRANCH",0,"4740",1469
12,1,2442,"LONG BRANCH",0,"4748",1470
12,1,2443,"LONG BRANCH",0,"4756",1471
12,1,2444,"LONG BRANCH",0,"4760",1472
12,1,2445,"LONG BRANCH",0,"4768",1473
12,1,2446,"LONG BRANCH",0,"4772",1474
12,1,2447,"LONG BRANCH",0,"4780",1475
12,2,2448,"LONG BRANCH",0,"4310",1476
12,2,2449,"LONG BRANCH",0,"4324",1477
12,2,2450,"LONG BRANCH",0,"4330",1478
12,2,2451,"LONG BRANCH",0,"4334",1479
12,2,2452,"LONG BRANCH",0,"4340",1480
12,2,2453,"LONG BRANCH",0,"4344",1481
12,2,2454,"LONG BRANCH",0,"4352",1482
12,2,2455,"LONG BRANCH",0,"4360",1483
12,2,2456,"LONG BRANCH",0,"4366",1484
12,2,2457,"LONG BRANCH",0,"4372",1485
12,2,2458,"LONG BRANCH",0,"4378",1486
12,2,2459,"LONG BRANCH",0,"4384",1487
12,2,2460,"LONG BRANCH",0,"4392",1488
12,2,2461,"LONG BRANCH",0,"4398",1489
12,5,2462,"NEW YORK PENN STATION",0,"8314",1490
12,9,2463,"LONG BRANCH",0,"4708",1491
12,9,2464,"LONG BRANCH",0,"4716",1492
12,9,2465,"LONG BRANCH",0,"4724",1493
12,9,2466,"LONG BRANCH",0,"4732",1494
12,9,2467,"LONG BRANCH",0,"4740",1495
12,9,2468,"LONG BRANCH",0,"4748",1496
12,9,2469,"LONG BRANCH",0,"4756",1497
12,9,2470,"LONG BRANCH",0,"4760",1498
12,9,2471,"LONG BRANCH",0,"4768",1499
12,9,2472,"LONG BRANCH",0,"4772",1500
12,9,2473,"LONG BRANCH",0,"4780",1501
12,2,2474,"BAY HEAD",1,"4393",1502
12,2,2475,"BAY HEAD",1,"4397",1503
12,6,2476,"BAY HEAD",1,"8303",1504
12,11,2477,"BAY HEAD",1,"8307",1505
12,6,2478,"BAY HEAD",1,"8305",1506
12,4,2479,"BAY HEAD",1,"8325",1507
12,21,2480,"BAY HEAD",1,"8321",1508
12,22,2481,"BAY HEAD",1,"8353",1509
12,1,2482,"BAY HEAD",1,"4785",1510
12,1,2483,"BAY HEAD",1,"4705",1511
12,1,2484,"BAY HEAD",1,"4721",1512
12,1,2485,"BAY HEAD",1,"4729",1513
12,1,2486,"BAY HEAD",1,"4737",1514
12,1,2487,"BAY HEAD",1,"4745",1515
12,1,2488,"BAY HEAD",1,"4753",1516
12,1,2489,"BAY HEAD",1,"4761",1517
12,1,2490,"BAY HEAD",1,"4765",1518
12,1,2491,"BAY HEAD",1,"4773",1519
12,1,2492,"BAY HEAD",1,"4777",1520
12,2,2493,"BAY HEAD",1,"4315",1521
12,2,2494,"BAY HEAD",1,"4321",1522
12,2,2495,"BAY HEAD",1,"4323",1523
12,2,2496,"BAY HEAD",1,"4331",1524
12,2,2497,"BAY HEAD",1,"4335",1525
12,2,2498,"BAY HEAD",1,"4343",1526
12,2,2499,"BAY HEAD",1,"4351",1527
12,2,2500,"BAY HEAD",1,"4355",1528
12,2,2501,"BAY HEAD",1,"4367",1529
12,2,2502,"BAY HEAD",1,"4375",1530
12,2,2503,"BAY HEAD",1,"4379",1531
12,2,2504,"BAY HEAD",1,"4383",1532
12,9,2505,"BAY HEAD",1,"4785",1533
12,9,2506,"BAY HEAD",1,"4721",1534
12,9,2507,"BAY HEAD",1,"4729",1535
12,9,2508,"BAY HEAD",1,"4737",1536
12,9,2509,"BAY HEAD",1,"4745",1537
12,9,2510,"BAY HEAD",1,"4753",1538
12,9,2511,"BAY HEAD",1,"4761",1539
12,9,2512,"BAY HEAD",1,"4765",1540
12,9,2513,"BAY HEAD",1,"4773",1541
12,9,2514,"BAY HEAD",1,"4777",1542
12,5,2515,"BAY HEAD",1,"8325",1543
13,12,2516,"NLR PENN STATION",0,"007NK004",1544
13,12,2517,"NLR PENN STATION",0,"007NK002",1544
13,12,2518,"NLR PENN STATION",0,"007NK001",1544
13,12,2519,"NLR PENN STATION",0,"007NK004",1544
13,12,2520,"NLR PENN STATION",0,"007NK003",1544
13,12,2521,"NLR PENN STATION",0,"007NK001",1544
13,12,2522,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2523,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2524,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2525,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2526,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2527,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2528,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2529,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2530,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2531,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2532,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2533,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2534,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2535,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2536,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2537,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2538,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2539,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2540,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2541,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2542,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2543,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2544,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2545,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2546,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2547,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2548,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2549,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2550,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2551,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2552,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2553,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2554,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2555,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2556,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2557,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2558,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2559,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2560,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2561,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2562,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2563,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2564,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2565,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2566,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2567,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2568,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2569,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2570,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2571,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2572,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2573,"NLR BROAD ST VIA PENN",0,"007NK004",1545
13,12,2574,"NLR BROAD ST VIA PENN",0,"007NK002",1545
13,12,2575,"NLR BROAD ST VIA PENN",0,"007NK001",1545
13,12,2576,"NLR BROAD ST VIA PENN",0,"007NK003",1545
13,12,2577,"NLR GROVE STREET",1,"007NK004",1546
13,12,2578,"NLR GROVE STREET",1,"007NK002",1546
13,12,2579,"NLR GROVE STREET",1,"007NK001",1546
13,12,2580,"NLR GROVE STREET",1,"007NK004",1546
13,12,2581,"NLR GROVE STREET",1,"007NK003",1546
13,12,2582,"NLR GROVE STREET",1,"007NK001",1546
13,12,2583,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2584,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2585,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2586,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2587,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2588,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2589,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2590,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2591,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2592,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2593,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2594,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2595,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2596,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2597,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2598,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2599,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2600,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2601,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2602,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2603,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2604,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2605,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2606,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2607,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2608,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2609,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2610,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2611,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2612,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2613,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2614,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2615,"NLR GROVE ST VIA PENN",1,"007NK002",1547
13,12,2616,"NLR GROVE ST VIA PENN",1,"007NK001",1547
13,12,2617,"NLR GROVE ST VIA PENN",1,"007NK003",1547
13,12,2618,"NLR GROVE ST VIA PENN",1,"007NK004",1547
13,12,2619,"NLR GROVE ST VIA PENN",1,"007NK002",1547
